group,sheep_id,record_date,record_num,M,A,phi,r_squared,percent_1_min,percent_1_max,percent_5_min,percent_5_max,percent_10_min,percent_10_max,percent_20_min,percent_20_max,percent_30_min,percent_30_max,percent_40_min,percent_40_max,percent_45_min,percent_45_max
M,M0142,2023-08-22,288,40.188998783703845,0.24331551923983,1.273444659980981,0.18567552372286744,39.11321605381589,41.01532464869031,39.425037134942855,40.88280068921135,39.66669847281624,40.6957080405352,39.923950864745976,40.50861539185901,40.0330882431404,40.337113797239184,40.12663456747849,40.28254510804196,40.15781667559118,40.22797641884476
M,M0142,2023-08-23,288,40.48152052187569,0.3310820587980031,0.8520653338006501,0.22922260796752592,39.0196697294778,41.23944605075031,39.26133106735121,41.09522880072909,39.64331189173173,40.968551486521264,40.329318270211004,40.87500516218317,40.415069067520925,40.73468567567606,40.4852288107745,40.61775277025343,40.51835980064422,40.570979608084414
M,M0142,2023-08-24,288,40.62207008470134,0.47021786798849735,1.2987761356558103,0.4520244694529403,39.72906268904164,41.701331027169616,39.865224561133736,41.451874162268055,39.90576130168024,41.342736783873605,40.18120325667572,41.085484391943865,40.36829590535187,40.85941410812684,40.446251175633634,40.75807225676057,40.53200197294355,40.66452593242248
M,M0142,2023-08-25,288,40.64395440276489,0.3318271654192534,-1.232456067490009,0.23789036414276998,39.41724160791468,41.81826393259222,39.99411060799953,41.5532160136343,40.07830229990381,41.40510100009901,40.21862178641095,40.99973359463395,40.38388695940823,40.820436472985975,40.50861539185901,40.73468567567606,40.54759302699988,40.68011698647884
M,M0142,2023-08-26,288,40.79093256860846,0.4916901846576913,1.4763386521656592,0.4942243975569989,39.68280922867446,42.02874316235291,39.81429378454966,41.46746521632439,39.96968462331127,41.31155467576092,40.46184222968997,41.15564413519745,40.58657066214074,41.05430228383118,40.77366331081693,40.968551486521264,40.820436472985975,40.92177832435222
M,M0142,2023-08-27,288,40.90196469315784,0.6506849738803523,1.2909261782604862,0.5834603066709111,38.76241733754806,41.74810418933866,39.565356621449965,41.67014891905693,40.36829590535187,41.5532160136343,40.58657066214074,41.38171441901447,40.6957080405352,41.28816809467641,40.85161858109866,41.1088709730284,40.90618727029589,41.02312017571849
M,M0142,2023-08-28,288,40.72556382634128,0.07783690875567421,1.3085567745278066,0.0321092957994461,40.11104351342213,41.54542048660615,40.29813616209832,41.451874162268055,40.36829590535187,41.11666650005658,40.46963775671814,40.9295738513804,40.56318408105624,40.80484541892962,40.63334382430979,40.74363609559729,40.67145528978086,40.72689014864788
M,M0142,2023-08-29,288,40.50306649241191,0.48730342968752804,0.8966139377739671,0.454495728571224,39.175580270041294,41.4986473244371,39.5263789863091,41.39730547307083,39.814813486351525,41.14784860816927,40.14222562153485,40.90618727029589,40.31372721615468,40.71129909459152,40.446251175633634,40.62554829728161,40.51641091888719,40.60995724322528
M,M0142,2023-08-30,288,40.349294308220706,0.11009051862605368,-1.4565643460620343,0.04019943100755685,39.159989215984936,41.09327991897205,39.5263789863091,40.80484541892962,39.69788058092893,40.73468567567606,40.08765693233762,40.63334382430979,40.26695405398563,40.555388554028056,40.36829590535187,40.51641091888719,40.41506906752092,40.4852288107745
M,M0142,2023-08-31,288,40.596694020156505,0.6227154681358366,1.5076789915678162,0.5355516152594081,39.12880710787225,41.74810418933866,39.5263789863091,41.49085179740892,39.73685821606979,41.35832783792996,40.0954524593658,41.14784860816927,40.29813616209832,40.937369378408576,40.454046702661785,40.79704989190144,40.555388554028056,40.74248120270424
M,M0142,2023-09-01,288,40.686883937024135,0.3491874256935477,-1.3554744393053764,0.21717445640969157,39.28471764843572,41.76369524339499,39.55756109442181,41.53762495957797,39.84599559446424,41.24919045953554,40.46963775671814,41.085484391943865,40.578775135112565,40.91398279732404,40.64893487836615,40.79704989190144,40.687912513507015,40.77366331081693
M,M0142,2023-09-02,288,40.29911060297684,0.474075929004151,0.7955678825895601,0.4847004168383976,39.41724160791468,41.14784860816927,39.573152148478144,41.03871122977485,39.674493999844415,40.99973359463395,39.86938217554875,40.88280068921135,39.95513297285866,40.59436618916892,40.06427035125312,40.438455648605455,40.14222562153485,40.337113797239184
M,M0142,2023-09-03,288,40.146475266486014,0.28377740824054143,1.0773358204254686,0.3055355009568449,39.27692212140754,40.82823200001416,39.47960582414005,40.73468567567606,39.65110741875988,40.58657066214074,39.8226090133797,40.46184222968997,39.95513297285866,40.35270485129554,40.07986140530944,40.25915852695745,40.14222562153485,40.22018089181658
M,M0142,2023-09-04,288,40.299110602974935,0.3551125145454377,0.78596641534121,0.29587549685350467,38.92612340513973,41.069893337887535,39.34708186466112,40.99973359463395,39.69788058092893,40.86720963515502,39.98631508097135,40.68011698647884,40.13443009450667,40.53200197294355,40.22797641884476,40.454046702661785,40.27474958101381,40.40727354049274
M,M0142,2023-09-05,288,40.47802877540467,0.6295667414355763,1.1126336667499712,0.7596916603659207,39.40165055385832,41.41071377955929,39.64331189173173,41.23359940547918,39.7992224322952,41.10388183573036,39.9785195539432,40.9919380676058,40.14222562153485,40.873757877858665,40.25915852695745,40.687912513507015,40.38388695940823,40.60995724322528
M,M0142,2023-09-06,288,40.82647259291057,0.6419678720719365,1.6993724732003925,0.7015693947719899,39.64331189173173,41.701331027169616,39.86938217554875,41.63117128391606,40.056474824224935,41.451874162268055,40.29813616209832,41.35832783792996,40.4852288107745,41.210212824394645,40.73468567567606,41.046506756803,40.85161858109866,40.99973359463395
M,M0142,2023-09-07,288,40.683392190542925,0.3807726858085948,1.22852297067369,0.5506319545232965,39.95513297285866,41.26478151359187,40.07986140530944,41.19462177033832,40.19597372893963,41.14784860816927,40.321522743182825,41.03871122977485,40.41506906752092,40.98414254057762,40.54759302699988,40.85941410812684,40.60995724322528,40.79704989190144
M,M0142,2023-09-08,288,40.454371516288035,0.46213716353908035,1.0805568024007766,0.7333321514786253,39.807017959323375,41.186826243310136,39.90835981068962,41.14005308114109,40.00970166205589,41.03091570274667,40.10324798639398,40.87500516218317,40.22018089181658,40.66452593242248,40.28254510804196,40.46963775671814,40.321522743182825,40.39168248643641
M,M0142,2023-09-09,288,40.56965328577753,0.09149235561213341,-0.4240031348124798,0.0752678518613149,39.77583585121066,41.03091570274667,40.2123853647884,40.92177832435222,40.28254510804196,40.85941410812684,40.38388695940823,40.75807225676057,40.446251175633634,40.70350356756335,40.52420644591537,40.65673040539433,40.54759302699988,40.63334382430979
M,M0142,2023-09-10,288,40.49102132044114,0.41323745584397437,1.2462938974046822,0.6660389734071244,39.425037134942855,41.17903071628196,39.9161553377178,41.10107544600022,40.0954524593658,41.03091570274667,40.25136299992927,40.80484541892962,40.31372721615468,40.65673040539433,40.36829590535187,40.56318408105624,40.40727354049274,40.4852288107745
M,M0142,2023-09-11,288,40.313131724508764,0.3357185315586888,1.406549997162225,0.567100442885734,39.183375797069445,40.77366331081693,39.83820006743606,40.72689014864788,39.9161553377178,40.66452593242248,40.0954524593658,40.578775135112565,40.204589837760224,40.50861539185901,40.29034063507014,40.4228645945491,40.31372721615468,40.38388695940823
M,M0142,2023-09-12,288,40.44760456574269,0.5819492489286595,1.6072340835081862,0.897966318107582,39.74465374309797,41.21800835142282,39.822609013379726,41.1088709730284,39.88497322960511,40.98414254057762,39.939541918802334,40.87500516218317,40.00970166205589,40.77366331081693,40.329318270211004,40.63334382430979,40.454046702661785,40.54759302699988
M,M0142,2023-09-13,288,40.19717325996259,0.18527579417600834,0.7712732433769441,0.21001734335413025,39.33928633763294,40.86720963515502,39.814813486351525,40.64113935133797,39.86158664852057,40.578775135112565,39.97072402691502,40.4228645945491,40.04867929719676,40.321522743182825,40.13443009450667,40.25136299992927,40.16561220261936,40.204589837760224
M,M0142,2023-09-14,288,40.58895262873292,0.653673237898531,1.3137044099968653,0.7898953928897917,39.61992531064719,41.701331027169616,39.83820006743606,41.4362831082117,39.96292849988684,41.342736783873605,40.0954524593658,40.99973359463395,40.15781667559118,40.91398279732404,40.329318270211004,40.8126409459578,40.446251175633634,40.76586778378875
M,M0142,2023-09-15,288,40.92935730896295,0.24202154598772507,1.2835166373898697,0.4661026002917088,40.43066012157728,41.51423837849343,40.555388554028056,41.38950994604265,40.59436618916892,41.27257704062005,40.67232145945066,41.13225755411291,40.78145883784511,41.05430228383118,40.86720963515502,41.00752912166213,40.89839174326771,40.97634701354944
M,M0142,2023-09-16,288,40.94695138038071,0.2614932390547044,1.6176527098610884,0.6031072111607756,40.337113797239184,41.4986473244371,40.62554829728161,41.35053231090178,40.67232145945066,41.28816809467641,40.72689014864788,41.16343966222563,40.79704989190144,41.046506756803,40.89059621623953,40.99973359463395,40.91398279732404,40.95296043246493
M,M0142,2023-09-17,288,40.54272082260728,0.1398051788820486,0.1818046788311035,0.12812656133150124,39.814813486351525,41.13225755411291,40.14222562153485,41.03871122977485,40.204589837760224,40.968551486521264,40.34490932426736,40.76586778378875,40.40727354049274,40.65673040539433,40.454046702661785,40.578775135112565,40.46963775671814,40.53200197294355
M,M0142,2023-09-18,288,40.53627868568815,0.29497238090450867,-1.3779583188038895,0.510014867364786,39.73685821606979,41.11666650005658,40.04867929719676,40.937369378408576,40.12663456747849,40.89059621623953,40.25136299992927,40.78925436487326,40.39947801346459,40.71129909459152,40.52420644591537,40.64893487836615,40.56318408105624,40.61775277025343
M,M0142,2023-09-19,288,40.72710669107429,0.28598170100668957,-1.2260221652634196,0.6754741715094443,40.13443009450667,41.24139493250736,40.321522743182825,41.09327991897205,40.4228645945491,41.03871122977485,40.49302433780265,40.968551486521264,40.555388554028056,40.89059621623953,40.64893487836615,40.820436472985975,40.68011698647884,40.77366331081693
M,M0142,2023-09-20,288,40.764541461481805,0.2947737841625419,1.4556570991854525,0.44258792498727784,40.08765693233762,41.32714572981728,40.26695405398563,41.24139493250736,40.337113797239184,41.17903071628196,40.4228645945491,41.05430228383118,40.53200197294355,40.94516490543676,40.70350356756335,40.89059621623953,40.75807225676057,40.86720963515502
M,M0142,2023-09-21,288,40.735064624906585,0.420283848041871,1.694883619129954,0.7710526804209946,39.97072402691502,41.32714572981728,40.0954524593658,41.24919045953554,40.14222562153485,41.16343966222563,40.46184222968997,41.046506756803,40.578775135112565,40.9295738513804,40.6957080405352,40.86720963515502,40.74248120270424,40.8126409459578
M,M0142,2023-09-22,288,40.48306338659301,0.3329090601858498,0.9930966245345413,0.6717649476522336,40.02529271611225,41.14784860816927,40.07986140530944,41.01532464869031,40.10324798639398,40.968551486521264,40.25136299992927,40.71129909459152,40.29034063507014,40.59436618916892,40.34490932426736,40.54759302699988,40.41506906752092,40.52420644591537
M,M0142,2023-09-23,288,40.41891269543064,0.1797729578242335,1.6804640207014394,0.28099148826676645,39.807017959323375,40.86720963515502,39.9785195539432,40.71129909459152,40.04867929719676,40.67232145945066,40.16561220261936,40.64113935133797,40.31372721615468,40.578775135112565,40.39947801346459,40.53200197294355,40.43066012157728,40.49302433780265
M,M0142,2023-09-24,288,40.266006680909264,0.4779172837401717,1.4154572126326022,0.8650022987600231,39.37046844574563,40.85941410812684,39.75244927012615,40.8126409459578,39.84599559446424,40.75807225676057,39.90056428366144,40.60995724322528,40.00190613502771,40.5397974999717,40.11104351342213,40.39947801346459,40.24356747290109,40.34490932426736
M,M0142,2023-09-25,288,40.46303321300225,0.35723120585172274,1.4291865413634082,0.6069699726175122,39.62772083767537,41.1088709730284,39.90835981068962,41.03091570274667,40.02529271611225,40.98414254057762,40.22018089181658,40.66452593242248,40.35270485129554,40.570979608084414,40.41506906752092,40.50861539185901,40.446251175633634,40.4852288107745
M,M0142,2023-09-26,288,40.21575530615993,0.21775427887998058,1.5917662096683582,0.2804369019576788,39.425037134942855,41.05430228383118,39.74465374309797,40.6957080405352,39.90056428366144,40.570979608084414,40.02529271611225,40.446251175633634,40.0954524593658,40.34490932426736,40.15781667559118,40.22797641884476,40.16783949605598,40.18899878370389
M,M0142,2023-09-27,288,40.412118677082745,0.37497155888866357,1.4687208717678513,0.5308046110897029,39.65890294578806,41.31155467576092,39.7992224322952,41.11666650005658,39.923950864745976,40.89059621623953,40.10324798639398,40.66452593242248,40.2123853647884,40.56034934395508,40.337113797239184,40.50081986483083,40.39168248643641,40.46184222968997
M,M0142,2023-09-28,288,40.68884635268188,0.31407015492660856,-1.1897557952083047,0.5185962750538007,39.8226090133797,41.37391889198632,40.16561220261936,41.1088709730284,40.28254510804196,41.03871122977485,40.40727354049274,40.9295738513804,40.54759302699988,40.87500516218317,40.65673040539433,40.820436472985975,40.71129909459152,40.78925436487326
M,M0142,2023-09-29,288,40.41030513433706,0.3277815930769083,1.7611507132442528,0.489636256460955,39.75244927012615,41.069893337887535,39.84599559446424,40.9295738513804,39.90056428366144,40.86720963515502,40.04867929719676,40.687912513507015,40.25915852695745,40.58657066214074,40.39168248643641,40.50081986483083,40.4228645945491,40.46963775671814
M,M0142,2023-09-30,288,40.25942920497915,0.243121613776509,1.6923004439375247,0.3618603001023758,39.72906268904164,40.9919380676058,39.85379112149242,40.73468567567606,39.923950864745976,40.64113935133797,40.00190613502771,40.555388554028056,40.06427035125312,40.446251175633634,40.13443009450667,40.31372721615468,40.18120325667572,40.27474958101381
M,M0142,2023-10-01,288,40.11304653078358,0.32527128229074503,1.6702534119523857,0.5381171237925843,39.23794448626667,40.68011698647884,39.59653872956268,40.59436618916892,39.72126716201346,40.52420644591537,39.86158664852057,40.446251175633634,39.939541918802334,40.321522743182825,40.01749718908407,40.16561220261936,40.04867929719676,40.12663456747849
M,M0142,2023-10-02,288,40.09769908694683,0.02899880744589469,-0.8615851200792076,0.01184897662139417,39.61212978361901,40.4852288107745,39.71347163498528,40.38388695940823,39.85379112149242,40.31372721615468,39.939541918802334,40.25915852695745,40.01749718908407,40.204589837760224,40.07206587828127,40.15781667559118,40.0954524593658,40.14222562153485
M,M0142,2023-10-03,288,40.21678388264285,0.306715174579536,-1.026205833566536,0.4391760144583441,39.65110741875988,41.0610584072556,39.77583585121066,40.78925436487326,39.8190360634918,40.66452593242248,39.90738536981111,40.51641091888719,39.98631508097135,40.38388695940823,40.07206587828127,40.29034063507014,40.12663456747849,40.24356747290109
M,M0142,2023-10-04,288,40.18653561370543,0.5847220728849086,1.6697869279448074,0.7682467917717973,39.30810422952023,41.25698598656369,39.47960582414005,41.03091570274667,39.674493999844415,40.94516490543676,39.78363137823884,40.54759302699988,39.90835981068962,40.39168248643641,39.96292849988684,40.24356747290109,40.00970166205589,40.15002114856303
M,M0142,2023-10-05,288,40.25871190822173,0.4469581347728276,1.6918669973173492,0.6306179104407039,39.4094460808865,41.10107544600022,39.58094767550632,40.94576456136198,39.69788058092893,40.797349719864066,39.89276875663329,40.570979608084414,40.04088377016858,40.46963775671814,40.14222562153485,40.40727354049274,40.173407729647536,40.36829590535187
M,M0142,2023-10-06,288,40.25539610245427,0.25454796916607536,1.5869859850641606,0.4232971721475255,39.75244927012615,40.92177832435222,39.8226090133797,40.84902007208927,39.923950864745976,40.727539775900226,40.02529271611225,40.41506906752092,40.11104351342213,40.337113797239184,40.18120325667572,40.28254510804196,40.196794310732045,40.25915852695745
M,M0142,2023-10-07,288,40.3590387169979,0.3624134808497385,1.6640135169989387,0.6250076773469384,39.76804032418251,40.86720963515502,39.90835981068962,40.79704989190144,39.95513297285866,40.75807225676057,40.003153419352216,40.70350356756335,40.08765693233762,40.65673040539433,40.2123853647884,40.555388554028056,40.26695405398563,40.446251175633634
M,M0142,2023-10-08,288,40.21893577291625,0.16434743125368892,0.3967606994988901,0.1950852988447227,39.48740135116823,40.75807225676057,39.72126716201346,40.71129909459152,39.90835981068962,40.54759302699988,40.02529271611225,40.41506906752092,40.11104351342213,40.329318270211004,40.18120325667572,40.27474958101381,40.2123853647884,40.25915852695745
M,M0142,2023-10-09,288,40.13514739126811,0.49614284985506074,1.758857193941701,0.6835670049167885,39.043056310562335,41.06209781085936,39.541970040365456,40.87500516218317,39.5887432025345,40.6957080405352,39.72906268904164,40.496922101316756,39.90835981068962,40.36829590535187,40.04867929719676,40.22797641884476,40.08765693233762,40.173407729647536
M,M0142,2023-10-10,288,40.15953548102969,0.21231995120575362,0.8048477656702335,0.2823924275955769,39.37826397277381,40.95296043246493,39.75244927012615,40.58657066214074,39.84599559446424,40.50861539185901,39.96292849988684,40.38388695940823,40.0330882431404,40.25915852695745,40.10324798639398,40.196794310732045,40.13443009450667,40.18120325667572
M,M0142,2023-10-11,288,40.04618905939613,0.33168340264710106,1.586849132582926,0.39742496986274856,38.99628314839329,40.85161858109866,39.38605949980199,40.60995724322528,39.60433425659083,40.51641091888719,39.74465374309797,40.337113797239184,39.85379112149242,40.24356747290109,39.9785195539432,40.157296973789315,40.054396017017424,40.11104351342213
M,M0142,2023-10-12,288,40.02963709836227,0.15634029825837745,-1.0889635830988822,0.15888219183450403,39.55756109442181,40.59436618916892,39.61992531064719,40.50081986483084,39.674493999844415,40.454046702661785,39.78934809805951,40.329318270211004,39.83820006743606,40.18899878370389,39.9161553377178,40.056474824224935,39.95513297285866,40.0330882431404
M,M0142,2023-10-13,288,39.97992707965661,0.32187890309561895,1.3998170107696644,0.5130857420074462,39.24574001329485,40.72689014864788,39.49519687819641,40.51641091888719,39.61992531064719,40.4228645945491,39.69850422309118,40.28254510804196,39.74465374309797,40.13443009450667,39.90056428366144,40.04867929719676,39.93174639177416,40.00970166205589
M,M0142,2023-10-14,288,40.00629111898106,0.3662966778464739,1.3962465189119393,0.6099004412502858,39.00407867542147,40.62554829728161,39.44062818899919,40.50861539185901,39.62772083767537,40.41506906752092,39.703981428168376,40.29813616209832,39.84599559446424,40.204589837760224,39.93174639177416,40.13443009450667,39.96292849988684,40.07986140530944
M,M0142,2023-10-15,288,39.94173441077889,0.33086569311809494,0.9848922771504929,0.5613596428153642,39.37046844574563,40.570979608084414,39.54976556739364,40.50081986483083,39.62772083767537,40.446251175633634,39.69788058092893,40.31372721615468,39.74465374309797,40.12663456747849,39.791426905267016,39.89276875663329,39.807017959323375,39.84599559446424
M,M0142,2023-10-16,288,39.89571914707103,0.1518824399211392,1.1887903179151489,0.2968508466775549,39.49519687819641,40.25136299992927,39.5263789863091,40.196794310732045,39.573152148478144,40.15002114856303,39.72197584628874,40.056474824224935,39.803474537946926,40.01749718908407,39.86158664852057,39.9785195539432,39.90056428366144,39.947337445830485
M,M0142,2023-10-17,288,39.75140715974217,0.4103857464823502,1.5017478951338872,0.7181706501062515,39.11321605381589,40.4852288107745,39.159989215984936,40.321522743182825,39.30810422952023,40.204589837760224,39.46401477008372,40.07986140530944,39.5263789863091,39.9785195539432,39.61992531064719,39.83040454040788,39.65890294578806,39.76804032418251
M,M0142,2023-10-18,288,39.8084254850211,0.259553783286779,1.7021742093555003,0.367329700219477,39.21455790518216,40.39168248643641,39.28471764843572,40.31612583985564,39.34708186466112,40.18899878370389,39.541970040365456,40.07206587828127,39.62772083767537,39.9785195539432,39.7680403241825,39.90835981068962,39.7992224322952,39.88497322960511
M,M0142,2023-10-19,288,39.94763519165579,0.37124470537747706,-0.4102916332490868,0.4967941003282945,39.5263789863091,41.23359940547918,39.5887432025345,40.88280068921135,39.62772083767537,40.58657066214074,39.682289526872594,40.056474824224935,39.72906268904164,39.95599914252847,39.807017959323375,39.9161553377178,39.83040454040788,39.88497322960511
M,M0142,2023-10-20,288,39.71284907553515,0.36320629521477577,1.2577725473696135,0.43018675225459546,39.00407867542147,40.547881750223155,39.20676237815398,40.43239246091687,39.24574001329485,40.29380531374933,39.36267291871745,40.10324798639398,39.44062818899919,39.90835981068962,39.5263789863091,39.791426905267016,39.58094767550632,39.71347163498528
M,M0142,2023-10-21,288,40.054390603474005,0.5391742129256045,1.2630210081187068,0.7599692833329128,39.34708186466112,40.92177832435222,39.44842371602736,40.84382305407048,39.49519687819641,40.65116217180276,39.660016592506366,40.50081986483083,39.72126716201346,40.35270485129554,39.8226090133797,40.22018089181658,39.89276875663329,40.12663456747849
M,M0142,2023-10-22,288,39.93756596924311,0.1823009961441681,0.5671424451173768,0.30765486983446355,39.59171292711666,40.56318408105624,39.60953127460963,40.38388695940823,39.65110741875988,40.31372721615468,39.72906268904164,40.12663456747849,39.807017959323375,40.01749718908407,39.851956879838724,39.95742577492579,39.86938217554875,39.93174639177416
M,M0142,2023-10-23,288,39.749363540677365,0.2944189299374821,0.6294458447148654,0.3912643209852179,38.46618731047745,40.446251175633634,39.37046844574563,40.30015722466118,39.450651009463996,40.15781667559118,39.5263789863091,40.04867929719676,39.5887432025345,39.9161553377178,39.64331189173173,39.807017959323375,39.674493999844415,39.756903856999394
M,M0142,2023-10-24,288,39.72014384824424,0.18223163558793434,1.1307218155479672,0.2594867943026149,39.23014895923849,40.35270485129554,39.36267291871745,40.22797641884476,39.425037134942855,40.10324798639398,39.49519687819641,39.9161553377178,39.58094767550632,39.807017959323375,39.64331189173173,39.72906268904164,39.66669847281624,39.7137714629479
M,M0142,2023-10-25,288,39.55415055134689,0.13452104644826687,0.9263906504174049,0.24123190309599563,39.12101158084407,39.923950864745976,39.21455790518216,39.8959447120892,39.30030870249208,39.869670898772014,39.40165055385832,39.71347163498528,39.46986141535484,39.64038856909615,39.49519687819641,39.573152148478144,39.51078793225277,39.565356621449965
M,M0142,2023-10-26,288,39.65968791205132,0.14657984694245257,0.6445368330417605,0.22406064565968353,39.08982947273138,40.22018089181658,39.33149081060476,40.04867929719676,39.44842371602736,39.939541918802334,39.50299240522459,39.83820006743606,39.55756109442181,39.74465374309797,39.5887432025345,39.66669847281624,39.60433425659083,39.66669847281624
M,M0142,2023-10-27,288,39.5428091422287,0.10662425164650784,-0.3183486440769212,0.14445381122918866,39.08982947273138,40.056474824224935,39.22235343221034,39.90835981068962,39.314824511441095,39.791426905267016,39.38256495320314,39.690085053900745,39.44062818899919,39.65110741875988,39.47960582414005,39.573152148478144,39.49519687819641,39.541970040365456
M,M0142,2023-10-28,288,39.542091845473536,0.21725763075905993,1.4360982430663147,0.3789971763931391,38.91832787811156,39.96292849988684,39.09762499975953,39.923950864745976,39.1989668511258,39.83820006743606,39.32369528357658,39.76804032418251,39.43283266197104,39.69788058092893,39.49519687819641,39.62772083767537,39.541970040365456,39.60433425659083
M,M0142,2023-10-29,288,39.498986370501775,0.297905469709441,0.7919620751740127,0.5719020122854832,38.91832787811156,40.196794310732045,39.00407867542147,40.04088377016858,39.12880710787225,39.90056428366144,39.27692212140754,39.682289526872594,39.37046844574563,39.61992531064719,39.44062818899919,39.55756109442181,39.46401477008372,39.5263789863091
M,M0142,2023-10-30,288,39.381133159804996,0.18252957700634725,1.24314711184962,0.46796210198309174,38.98069209433693,39.83040454040788,39.050851837590514,39.69991419667541,39.11321605381589,39.61992531064719,39.20676237815398,39.541970040365456,39.292513175463895,39.4718102971119,39.34708186466112,39.425037134942855,39.37046844574563,39.40165055385832
M,M0142,2023-10-31,288,39.57244838562144,0.033960474829475215,-1.2026957043486115,0.015427383526247174,39.08982947273138,39.9785195539432,39.25353554032303,39.923950864745976,39.32369528357658,39.8226090133797,39.425037134942855,39.75244927012615,39.4718102971119,39.69788058092893,39.5263789863091,39.59653872956268,39.53417451333728,39.578720382069704
M,M0142,2023-11-01,288,39.79659685548288,0.6063461702394112,1.6649358940047991,0.6668331076532146,38.98848762136511,41.12056426357065,39.19117132409762,40.917880560838135,39.30810422952023,40.6957080405352,39.37826397277381,40.0954524593658,39.44062818899919,39.93174639177416,39.53417451333728,39.78363137823884,39.59653872956268,39.71347163498528
M,M0142,2023-11-02,288,39.64291940860009,0.298812951684684,1.0922744572172862,0.40192673922146616,39.06644289164685,40.43010329821812,39.15219368895676,40.27196546421802,39.21455790518216,40.173407729647536,39.37826397277381,39.9161553377178,39.44842371602736,39.791426905267016,39.50299240522459,39.674493999844415,39.55087921411193,39.65110741875988
M,M0142,2023-11-03,286,39.55851850720693,0.4497708368627518,1.0933758903736928,0.7835001347321803,38.984589857851034,40.60995724322528,39.06254512813277,40.173407729647536,39.13757707577895,40.02529271611225,39.22235343221034,39.83820006743606,39.292513175463895,39.74465374309797,39.36267291871745,39.682289526872594,39.5263789863091,39.64331189173173
M,M0142,2023-11-04,288,39.61736740334119,0.2801369201955348,0.6565878724978521,0.39166383728145693,39.050851837590514,40.51641091888719,39.15918278215443,40.329318270211004,39.26133106735121,39.99411060799954,39.3742318036213,39.84599559446424,39.44062818899919,39.76804032418251,39.48175631435473,39.64331189173173,39.5263789863091,39.59653872956268
M,M0142,2023-11-05,287,39.98449879561312,0.21291953713952885,0.9492941999819537,0.2842822974825493,39.51078793225277,40.687912513507015,39.587184097128876,40.555388554028056,39.6246026268641,40.38388695940823,39.7056761079571,40.16561220261936,39.807017959323375,40.0928539503564,39.90835981068962,40.04867929719676,39.947337445830485,40.02529271611225
M,M0142,2023-11-06,286,39.87785493695878,0.3695714600776536,0.6938638936393449,0.6994078166503225,39.19117132409762,40.49302433780265,39.41724160791468,40.40525247792989,39.49519687819641,40.305931689126496,39.573152148478144,40.16561220261936,39.65890294578806,40.07206587828127,39.75244927012615,40.00970166205589,39.8226090133797,39.95513297285866
M,M0142,2023-11-07,288,39.868285929560365,0.36489451954715924,0.6487912706814719,0.5731565747923784,38.88714576999884,40.438455648605455,39.13660263490043,40.29813616209832,39.36267291871745,40.22018089181658,39.5887432025345,40.15002114856303,39.773757044003155,40.08765693233762,39.85379112149242,40.02581241791411,39.90056428366144,39.98631508097135
M,M0142,2023-11-08,286,40.064997747652335,0.5029287650809197,1.0146325836219843,0.6671641509739207,39.0820339457032,40.9295738513804,39.30030870249208,40.78925436487326,39.43283266197104,40.62554829728161,39.62772083767537,40.414800256244085,39.8226090133797,40.305931689126496,40.04867929719676,40.18899878370389,40.07986140530944,40.16561220261936
M,M0142,2023-11-09,288,39.875946117577875,0.35059208464268177,0.2528725673210803,0.5638104239570398,39.145437565532355,40.49302433780265,39.33149081060476,40.37609143238005,39.44062818899919,40.31372721615468,39.53469421513916,40.18899878370389,39.682289526872594,40.08765693233762,39.8226090133797,39.97072402691502,39.86158664852057,39.939541918802334
M,M0142,2023-11-10,288,39.797896109990745,0.32656232299895804,0.5603368723541448,0.3765139089229106,38.4583917834493,40.5397974999717,38.9651010402806,40.25915852695745,39.33149081060476,40.18899878370389,39.66669847281624,40.06427035125312,39.73685821606979,39.9785195539432,39.7992224322952,39.89276875663329,39.814813486351525,39.86158664852057
M,M0142,2023-11-11,288,40.035199531710525,0.31986086484505005,0.5497393585449496,0.5499429398115672,39.40165055385832,40.77366331081693,39.496552622027416,40.63334382430979,39.60806255212607,40.38388695940823,39.74465374309797,40.28254510804196,39.90835981068962,40.18899878370389,39.98631508097135,40.13443009450667,40.01749718908407,40.0954524593658
M,M0142,2023-11-12,287,39.96969734095616,0.27517911366039627,0.17706141695226227,0.4588788902847144,39.45621924305554,40.64113935133797,39.50830753728926,40.39168248643641,39.55756109442181,40.305931689126496,39.674493999844415,40.20175510065909,39.74465374309797,40.14222562153485,39.90835981068962,40.0954524593658,40.02529271611225,40.09141033424008
M,M0142,2023-11-13,288,39.964917983347156,0.07975199107006199,0.2555957339471099,0.044856860264863685,39.37046844574563,40.62554829728161,39.43283266197104,40.39168248643641,39.64493595986259,40.305931689126496,39.76804032418251,40.18120325667572,39.86158664852057,40.08765693233762,39.90835981068962,40.01749718908407,39.923950864745976,39.98631508097135
M,M0142,2023-11-14,288,39.829809048759905,0.30076960636430145,0.4463826638507829,0.4316931125296012,39.183375797069445,40.43066012157728,39.33149081060476,40.36829590535187,39.4094460808865,40.29813616209832,39.55756109442181,40.18120325667572,39.62772083767537,40.0143789782728,39.72126716201346,39.90835981068962,39.73685821606979,39.8226090133797
